pbcode	pname	pinfo	pcost	pprice	pimg	pagelimit	category	class
6010252	게토레이화이트중P (N)	게토레이화이트중P	600	2000	http://cdn2.bgfretail.com/bgfbrand/files/product/8801056069018.jpg	y	음료	음료
6010253	비타민워터에너지	"1) 맛 : 트로피컬 시트러스 
2) 컨셉  : 정신 바짝 차려야 하는 세상
3) 주요성분 : 비타민 B, 과라나"	600	2000	http://bgf-cu.xcache.kinxcdn.com/product/8801094902605.jpg	y	음료	음료
6010254	코카)비타민워터파워씨	"1) 맛 : 드래곤후르트 
2) 컨셉  : 쫄지않고 당당할 수 있는 파워
3) 주요성분 : 비타민 C, 타우린"	600	2000	http://bgf-cu.xcache.kinxcdn.com/product/8801094862602.jpg	y	음료	음료
6010255	비타민워터멀티브이	비타민워터멀티브이	600	2000	http://cdn2.bgfretail.com/bgfbrand/files/product/8801094912604.jpg	y	음료	음료
6010256	정)그린티두유라떼	정)그린티두유라떼	450	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/8801033793790.jpg	y	음료	음료
6010257	정)입안가득바나나두유	정)입안가득바나나두유	450	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/8801033793394.jpg	y	음료	음료
6010258	미네워터중P(BD)	미네워터	300	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/8801007225869.jpg	y	음료	음료
6010259	롯데)아이시스8.0P500ml		255	850	http://cdn2.bgfretail.com/bgfbrand/files/product/AA4BBF7827CC4F1ABC37CF216848E6DD.jpg	y	음료	음료
6010260	페리에)라임탄산병330ml	"프랑스지역의 수입 탄산수로 부드럽고 깔끔한 맛의 탄산수병
라임향이 첨가되어 있어 상큼한 맛이 특징인 탄산수"	750	2500	http://bgf-cu.xcache.kinxcdn.com/product/7613032983543.jpg	y	음료	음료
6010261	롯데)칸타타콜드브루캔	롯데)칸타타콜드브루캔	390	1300	http://cdn2.bgfretail.com/bgfbrand/files/product/DA22431CA7984A3CAE93361EFF306F10.jpg	y	음료	음료
6010262	더치라떼	더치라떼	330	1100	http://cdn2.bgfretail.com/bgfbrand/files/product/8809296885245.jpg	y	음료	음료
6010263	더치아메리카노	더치아메리카노	330	1100	http://cdn2.bgfretail.com/bgfbrand/files/product/8809296885238.jpg	y	음료	음료
6010264	바바스윗아메리카노캔	바바스윗아메리카노	330	1100	http://cdn2.bgfretail.com/bgfbrand/files/product/8801382136057.jpg	y	음료	음료
6010265	바바프리미엄라떼캔	바바프리미엄라떼	330	1100	http://cdn2.bgfretail.com/bgfbrand/files/product/8801382136064.jpg	y	음료	음료
6010266	서울)스페셜티다크250ml	"스페셜티 커피 원두로 맛과 향 UP!無안정제,커피향 無첨가로 신선함 추구    
카페라떼 다크 : 커피의 깊은 풍미와 향을 느낄 수 있는 커피"	570	1900	http://cdn2.bgfretail.com/bgfbrand/files/product/8801115139577.jpg	y	음료	음료
6010267	서울)스페셜티마일드250ml	"스페셜티 커피 원두로 맛과 향 UP!無안정제,커피향 無첨가로 신선함 추구   
카페라떼 마일드 : 커피에 신선한 우유를 더하여 더욱 부드러운 특징"	570	1900	http://bgf-cu.xcache.kinxcdn.com/product/8801115139560.jpg	y	음료	음료
6010268	롯데)립톤그린아이스티캔	롯데)립톤그린아이스티캔	300	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/8801056068806.jpg	y	음료	음료
6010269	광동)옥수수수염P500ml	광동)옥수수수염P500ml	450	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/F82A955D77874B078488879DC31BD98E.jpg	y	음료	음료
6010270	코카)썬키스트멜론소다	썬키스트멜론소다	300	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/8801105913620.jpg	y	음료	음료
6010271	써니텐블라스트포도캔	"써니텐 포도맛
(일부지역운영)"	240	800	http://cdn2.bgfretail.com/bgfbrand/files/product/8801105911039.jpg	y	음료	음료
6010272	롯데)펩시콜라캔250ml	1890년 탄생한 전세계 수많은 사람이 즐기는 글로벌 콜라 음료	360	1200	http://bgf-cu.xcache.kinxcdn.com/product/8801056610012.jpg	y	음료	음료
6010273	코카콜라300P	코카콜라300P	480	1600	http://cdn2.bgfretail.com/bgfbrand/files/product/8801094017101.jpg	y	음료	음료
6010274	코카)코카콜라캔250ml	코카)코카콜라캔250ml	420	1400	http://bgf-cu.xcache.kinxcdn.com/product/8801094013004.jpg	y	음료	음료
6010275	  롯)비타민워터스킨글로우 	비타민이 충전되는 에너지 음료  	570	1900	http://cdn2.bgfretail.com/bgfbrand/files/product/8801056048006.jpg	y	음료	음료
6010276	롯)비타민워터베이비페이스	비타민이 충전되는 에너지 음료  	570	1900	http://cdn2.bgfretail.com/bgfbrand/files/product/8801056061739.jpg	y	음료	음료
6010277	롯)비타민워터액티브라이프	비타민이 충전되는 에너지 음료  	570	1900	http://cdn2.bgfretail.com/bgfbrand/files/product/8801056061692.jpg	y	음료	음료
6010278	동아)오란씨파인애플캔250	"1971년 한국 최초의 과즙 탄산으로 출시   
250ml 캔 상품 내, 오렌지 7.5개에 해당되는 비타민 함유 (비타민C250mg)"	300	1000	http://bgf-cu.xcache.kinxcdn.com/product/8801097134218.jpg	y	음료	음료
6010279	롯데)마운틴듀PET500ml	깔끔한 맛의 마운틴듀 500ml PET 신상품	510	1700	http://cdn2.bgfretail.com/bgfbrand/files/product/8801056245016.jpg	y	음료	음료
6010280	미닛메이드오렌지병	미닛메이드오렌지병	330	1100	http://cdn2.bgfretail.com/bgfbrand/files/product/E451A506285D4FCDAA48382BF5068065.jpg	y	음료	음료
6010281	코카)파워에이드캔240ml	"모든 스포츠 순간을 위한 ION4의 전해질 공급   
파워에이드의 대표적인 글로벌 No.1 플레이버"	300	1000	http://bgf-cu.xcache.kinxcdn.com/product/8801094363000.jpg	y	음료	음료
6010282	HEYROO자몽270ml	"맛과 품질로 유명한 플로리다산 자몽을 100% 사용한 프리미엄 냉장주스!! 
"	510	1700	http://cdn2.bgfretail.com/bgfbrand/files/product/A86E59F7B63949CDA8D22BDD1EECD6A7.jpg	y	음료	음료
6010283	코카)브이밸런스	과일(오렌지)의 달콤함에 야채의 영양을 더한 음료!! 	540	1800	http://cdn2.bgfretail.com/bgfbrand/files/product/3E17279A86BA49BF86A39B0002C4EE21.jpg	y	음료	음료
6010284	남양)프로바이오틱청사과	"장건강을 생각하는 20~40대 남녀를 위한 합리적 가격의 발표유 
프로바이오틱 유산균 1000억마리 + 식이섬유 1,500mg 함유 "	300	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/2485C8A7D1EF49B09863C98DF5203FBB.jpg	y	음료	음료
6010285	남양)프로바이오틱청포도	"장건강을 생각하는 20~40대 남녀를 위한 합리적 가격의 발표유 
프로바이오틱 유산균 1000억마리 + 식이섬유 1,500mg 함유 "	300	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/BD44801AC357438FAE379FD067AD7088.jpg	y	음료	음료
6010286	매일)도마슈노백도	컵타입 발효유로 안에서 씹히는 과일을 넣은 프리미엄 발효유!	540	1800	http://cdn2.bgfretail.com/bgfbrand/files/product/FF23CEDA1C7B4AA0A5000A56CB192CF0.jpg	y	음료	음료
6010287	PB)CU흰우유500ml	"매일유업의 ESL시스템으로 원유의 신선함을 살린 CU우유!
1A등급 원유 100% 사용! "	450	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/5EBB4467BD4442618CF7F43104FAFC4A.jpg	y	음료	음료
6010288	롯데)한방슬기차캔	"물처럼 가볍게 마시는 한방차 
스트레스를 해소하고 마음을 다스리는 현대인을 위한 차음료! 
슬기차 : 스마트한 당신을 위한 슬기차!!
음료상황 - 아이디어가 안떠오를때, 머리가 복잡할때"	660	2200	http://cdn2.bgfretail.com/bgfbrand/files/product/B3A13C70FEC54648964F6068DAE59D78.jpg	y	음료	음료
6010289	롯데)한방평온차캔	"물처럼 가볍게 마시는 한방차 
스트레스를 해소하고 마음을 다스리는 현대인을 위한 차음료! 
평온차 : 마음의 휴식을 위한 평온차 
음료상황 - 화가나거나 억울할때, 긴장되고 초조할때 "	660	2200	http://cdn2.bgfretail.com/bgfbrand/files/product/FCDEFB5560ED49A5AA2CE4B3B70AF09C.jpg	y	음료	음료
6010290	서울)이안애딸기	80%이상의 원유 함유로 진하며 맛과 영양이 풍부한 발효유!	450	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/4474B09CE37E4A6B8335FF38FD56CF72.jpg	y	음료	음료
6010291	일화)탄산수라임P350ml	CVS 전용 소용량 라임향 탄산수	360	1200	http://bgf-cu.xcache.kinxcdn.com/product/8801223002206.jpg	y	음료	음료
6010292	코카)미닛오렌지병180	코카)미닛오렌지병180	330	1100	http://cdn2.bgfretail.com/bgfbrand/files/product/A7CA02476C2344E68F69EE2FF7AB970F.jpg	y	음료	음료
6010293	CJ)오버앤오버캔250	CJ)오버앤오버캔250	450	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/422EB29EE3114A8183659CA458C894DD.jpg	y	음료	음료
6010294	롯데)칸타타프리미엄캔	엄선된 원두커피와 신선한 우유가 부드럽게 조화된 프리미엄커피	390	1300	http://bgf-cu.xcache.kinxcdn.com/product/8801056048129.jpg	y	음료	음료
6010295	롯데)칸타타아메리카노275	전통 원두 커피에 감미로움을 더한 달콤한 블랙커피	660	2200	http://bgf-cu.xcache.kinxcdn.com/product/8801056018900.jpg	y	음료	음료
6010296	롯데)립톤그린티P500	롯데)립톤그린티P500	510	1700	http://cdn2.bgfretail.com/bgfbrand/files/product/BDD8CECAC54A403EB69F765523877952.jpg	y	음료	음료
6010297	가야)토마토농장병소	가야)토마토농장병소	330	1100	http://cdn2.bgfretail.com/bgfbrand/files/product/8FD12EA139154DE08E302450610BB81E.jpg	y	음료	음료
6010298	롯데)핫식스캔250ml	천연과라나 카페인, 타우린, 홍삼/가시오카피가 함유된 무보존료/무인공색소의 건강한 대한민국 1등 에너지 드링크	360	1200	http://bgf-cu.xcache.kinxcdn.com/product/8801056038861.jpg	y	음료	음료
6010299	롯데)닥터&닥터미인밸런스	롯데)닥터&닥터미인밸런스	750	2500	http://cdn2.bgfretail.com/bgfbrand/files/product/72889CE5FD284F9EB4954E988050CDB7.jpg	y	음료	음료
6010300	롯데)닥터&닥터스타일	롯데)닥터&닥터스타일	750	2500	http://cdn2.bgfretail.com/bgfbrand/files/product/4A75C0C72FAD4B67841AFB9493248678.jpg	y	음료	음료
6010301	코카)파워에이드P600ml		600	2000	http://bgf-cu.xcache.kinxcdn.com/product/8801094362706.jpg	y	음료	음료
6010302	해태)볼트에너지캔250	해태)볼트에너지캔250	300	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/C8974C56D44841D0AC11FD16EC3094B6.jpg	y	음료	음료
6010303	해태)레몬에이드P350	해태)레몬에이드P350	480	1600	http://cdn2.bgfretail.com/bgfbrand/files/product/9D699EFA2CAD4B298C6D8EA4A0A66ECA.jpg	y	음료	음료
6010304	현대)미에로화이바병100	현대)미에로화이바병100	240	800	http://cdn2.bgfretail.com/bgfbrand/files/product/DA0DB2A5DDEA4BB79AEDCE213A38FCDF.jpg	y	음료	음료
6010305	코카)조지아에스프레소컵	코카)조지아에스프레소컵	570	1900	http://cdn2.bgfretail.com/bgfbrand/files/product/7412F60F33294438A265E570187AE6CA.jpg	y	음료	음료
6010306	코카)조지아클래식라떼컵	코카)조지아클래식라떼컵	570	1900	http://cdn2.bgfretail.com/bgfbrand/files/product/0C3BC5A5408C498FBDA627DBC572BA53.jpg	y	음료	음료
6010307	매일)바리스타로슈거	매일)바리스타로슈거	570	1900	http://cdn2.bgfretail.com/bgfbrand/files/product/0675E4CCD7DE402B82A25B6D3AF2C818.jpg	y	음료	음료
6010308	매일)바리스타카라멜라떼	바리스타카라멜라떼	570	1900	http://cdn2.bgfretail.com/bgfbrand/files/product/60ACF30553BE477A95947E299BC1DEFE.jpg	y	음료	음료
6010309	매일)카페라떼녹차라떼	매일)카페라떼녹차라떼	480	1600	http://cdn2.bgfretail.com/bgfbrand/files/product/9535740ABB1E47DB94ABCB6D0236E947.jpg	y	음료	음료
6010310	매일)카페라떼초콜릿라떼	매일)카페라떼초콜릿라떼	480	1600	http://cdn2.bgfretail.com/bgfbrand/files/product/169DF194F90748EFAEA65A1D6644B262.jpg	y	음료	음료
6010311	동원)요거킹딸기컵	동원)요거킹딸기컵	660	2200	http://cdn2.bgfretail.com/bgfbrand/files/product/1861776085D0449FA55209F0ABB50F1F.jpg	y	음료	음료
6010312	동원)요거킹자몽오렌지컵	동원)요거킹자몽오렌지컵	660	2200	http://cdn2.bgfretail.com/bgfbrand/files/product/425BDE04E3634955B1C95DC20DA9313B.jpg	y	음료	음료
6010313	정관장)홍삼원골드파우치	정관장)홍삼원골드파우치	450	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/D25F9418D98546EB9CF2834A803F1C4F.jpg	y	음료	음료
6010314	PB)청포도스파클링	"인기 flavor인 청포도 모히또를 원료로한 칵테일 컨셉의 과즙 스파클링!
"	360	1200	http://cdn2.bgfretail.com/bgfbrand/files/product/DFB43A3D7AF146FBA3478547FEF16DB9.jpg	y	음료	음료
6010315	한독)레디큐캔120ml	"① 맛있는 숙취해소음료 컨셉의 열대과일맛 숙취해소음료
② 숙취해소에 도움이 되는 “커큐민” 성분을 함유한 숙취해소음료 "	1500	5000	http://bgf-cu.xcache.kinxcdn.com/product/8806107612052.jpg	y	음료	음료
6010316	동서)티오피더블랙380ml	"동서식품 티오피 'Tall size' 프리미엄 커피음료
더블랙: 커피본연의 맛을 살려 설탕과 크림없이 진한 그대로 즐기는 커피 
"	870	2900	http://cdn2.bgfretail.com/bgfbrand/files/product/DF34B908977B4379BCFB317420DEBCEA.jpg	y	음료	음료
6010317	동서)티오피아메리카노380ml	"동서식품 티오피 'Tall size' 프리미엄 커피음료
아메리카노: 고급원두의 맛과 향으로 달콤하게 즐길 수 있는 스윗아메리카노
"	870	2900	http://cdn2.bgfretail.com/bgfbrand/files/product/3582B164C9BA4A0A9FB943F78431FA5B.jpg	y	음료	음료
6010318	롯데)엔제리너스오렌지250	"오렌지타르-오렌지의 상큼함과 적절한 조화를 이룬 부드러운 라뗴
"	570	1900	http://cdn2.bgfretail.com/bgfbrand/files/product/B6786547D6E546A4A9502CC4C0D962B2.jpg	y	음료	음료
6010319	롯데)데일리씨자몽워터P	"자몽 12개 분량의 비타민C 1,000mg함유
※ 자몽의 특징
:비타민C,나린진(피로회복),향균작용,다이어트,감기예방 등"	510	1700	http://bgf-cu.xcache.kinxcdn.com/product/8801056072414.jpg	y	음료	음료
6010320	코카)글라소코코워터P355	"흡수가 빠른 '천연이온음료' 코코넛음료(21%함유)는 흡수가 빠르다. 
코코넛의 느끼함은 줄이고 메론,파인애플 함유로 상큼한맛
비타민B3,B5,B6 함유, 저칼로리 60kcal"	450	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/DDE9EC8C514A4791822C5B4CB31ECCBA.jpg	y	음료	음료
6010321	롯데)그린마테차P500	롯데)그린마테차	360	1200	http://cdn2.bgfretail.com/bgfbrand/files/product/8D34946D61484C2E81EF2F621CE35249.jpg	y	음료	음료
6010322	롯데)데일리씨레몬워터P	비타민c 1,000mg 이 함유된 상큼한 레몬맛의 리프레쉬 음료	510	1700	http://bgf-cu.xcache.kinxcdn.com/product/8801056042134.jpg	y	음료	음료
6010323	프로엠)815콜라캔	프로엠)815콜라캔	300	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/F3628479D09C4BBAA9D3197BCF8F09E2.jpg	y	음료	음료
6010324	롯데)델몬트포도병180ml	 설탕을 첨가하지 않은 포도농축과즙 100% 과즙음료	330	1100	http://bgf-cu.xcache.kinxcdn.com/product/8801056015954.jpg	y	음료	음료
6010325	빙그레)오프룻포도컵 	빙그레)오프룻포도컵 	570	1900	http://cdn2.bgfretail.com/bgfbrand/files/product/C601421E6C88407ABF45BA0D97CAE52D.jpg	y	음료	음료
6010326	서울)커피빈카페라떼P300	서울)커피빈카페라떼	750	2500	http://cdn2.bgfretail.com/bgfbrand/files/product/E801676D88D548D0A1B4D66C997C2990.jpg	y	음료	음료
6010327	서울)커피빈모카라떼P300	서울)커피빈모카라떼	750	2500	http://cdn2.bgfretail.com/bgfbrand/files/product/B0EE04EDFF8E4D3BB2CECC2ACAADAAA7.jpg	y	음료	음료
6010328	PB)CU버블밀크티컵	PB)CU버블밀크티컵	540	1800	http://cdn2.bgfretail.com/bgfbrand/files/product/A42B5A699F914D54AF51DA4756D95B24.jpg	y	음료	음료
6010329	PB)CU버블타로티컵	PB)CU버블타로티컵	540	1800	http://cdn2.bgfretail.com/bgfbrand/files/product/C465D8F11C5F48B4997C94320B878E47.jpg	y	음료	음료
6010330	롯데)델몬트오렌지병180ml	델몬트 프리미엄은 별도의 설탕을 첨가하지 않은 자연 과실 그대로의 깊은 맛을 즐기실 수 있는 제품입니다.	330	1100	http://bgf-cu.xcache.kinxcdn.com/product/8801056267018.jpg	y	음료	음료
6010331	PB)건강한하루당근사과 	"건강한 생활 습관을 위한 풀무원 건강한 하루과채주스.
과일과 과채를 듬뿍 갈아서 과육과 과즙의 함량이 높습니다. 
"	585	1950	http://cdn2.bgfretail.com/bgfbrand/files/product/6BA63493F02A4EA09E1B7C8CED7F4F11.jpg	y	음료	음료
6010332	PB)건강한하루케일파인	"건강한 생활 습관을 위한 풀무원 건강한 하루 과채주스.
트렌드: 최근 커피전문점 및 가정에서 야채주스에 대한 수요증가 
과일과 과채를 듬뿍 갈아서 과육과 과즙의 함량이 높습니다. 
"	585	1950	http://cdn2.bgfretail.com/bgfbrand/files/product/CD68EBFF157C4EDFA167165DBEE7AA03.jpg	y	음료	음료
6010333	빙그레)도라지차P500	"기관지 건강을 생각한 음료 
미세먼지,호흡기질환에 도움이 되는 '도라지'를 주 원료로 한 차음료. 
도라지의 알사한 맛과 보리의 구수한 맛이 특징 
"	480	1600	http://cdn2.bgfretail.com/bgfbrand/files/product/71503CB218834CCEB1E63CB8BF4ED668.jpg	y	음료	음료
6010334	PB)CU빅드링킹요구포도	프로바이오틱 유산균과 수용성 식이섬유 함유된 발효유	540	1800	http://cdn2.bgfretail.com/bgfbrand/files/product/9BE01EB3B16D44CB93B9C7BE5A7B4406.jpg	y	음료	음료
6010335	광동)뷰핏레몬P350ml	다이어트 기능성 원료첨가하여 저칼로리 탄산음료	450	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/8282E8FDDA854500B5FCF78F6E19DD0C.jpg	y	음료	음료
6010336	웅진)자연고칼슘오렌지500	웅진)자연고칼슘오렌지	630	2100	http://cdn2.bgfretail.com/bgfbrand/files/product/63194A61CBA440E7AF2BEBD08B666392.jpg	y	음료	음료
6010337	남양)프렌치에스프레소컵	남양)프렌치에스프레소컵	420	1400	http://cdn2.bgfretail.com/bgfbrand/files/product/E6039A93398E4E9692402B13A9E79A07.jpg	y	음료	음료
6010338	해태)숙취비책캔150ml	6가지 한방소재 복합원료로 숙취를 한번에 	1170	3900	http://cdn2.bgfretail.com/bgfbrand/files/product/013329DA104F4443855E5DCFBE812B56.jpg	y	음료	음료
6010339	해태)코코팜포도340	"추억의 코코팜 NPB상품
"	420	1400	http://cdn2.bgfretail.com/bgfbrand/files/product/58D8FEB714BA47EBB3650EE17D861A86.jpg	y	음료	음료
6010340	HEYROO자몽500ml	"1인 가구를 위한 500ml용량의 플로리다산 프리미엄 냉장주스 
"	840	2800	http://cdn2.bgfretail.com/bgfbrand/files/product/284CBAB589794455A48D05FB90145C21.jpg	y	음료	음료
6010341	남양)프렌치에스프레소250	"에디오피아 원두의 진한 맛과 향을 느낄 수 있는 부드러운 라떼 
"	600	2000	http://cdn2.bgfretail.com/bgfbrand/files/product/EC27380659744A0AA256A569D7B4AE3C.jpg	y	음료	음료
6010342	PB)민트탄산수P350	칼로리만큼 가볍게 즐기는 탄산수 	300	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/D0ED56C8DDB8425B9000AD482D4B6B43.jpg	y	음료	음료
6010343	HEYROO레몬탄산수	"칼로리만큼 가볍게 즐기는 탄산수 
"	300	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/624C2EC74C6F47559013D976D7673717.jpg	y	음료	음료
6010344	동화)부채표원쌍화병100	동화)부채표원쌍화병100ml	300	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/970DD89B69D84328A8A74015984DA764.jpg	y	음료	음료
6010345	코카)조지아블랙캔270ml	코카)조지아블랙캔270ml	660	2200	http://cdn2.bgfretail.com/bgfbrand/files/product/7741106523B54FF1BED5EB37C974423C.jpg	y	음료	음료
6010346	코카)조지아에스프레소캔270	코카)조지아에스프레소캔270	660	2200	http://cdn2.bgfretail.com/bgfbrand/files/product/97407FA85DE04C1D949365F776DFF74B.jpg	y	음료	음료
6010347	해태)썬키스트모과병200	해태)썬키스트모과병200	480	1600	http://bgf-cu.xcache.kinxcdn.com/product/8801105913231.jpg	y	음료	음료
6010348	동아)데자와밀크티캔	데자와밀크티	390	1300	http://cdn2.bgfretail.com/bgfbrand/files/product/DCA2369649734245819525E34891032D.jpg	y	음료	음료
6010349	팔도)비락식혜P500ml	국내산 엿기름과 맵쌀로 만든 식혜 고유의 맛을 살린 원주 식혜제품	540	1800	http://cdn2.bgfretail.com/bgfbrand/files/product/84329C0B933E4FFD9F0E501E389D17EF.jpg	y	음료	음료
6010350	남양)카와스모키컵250	남양)카와스모키컵250	570	1900	http://cdn2.bgfretail.com/bgfbrand/files/product/3C6D43F942F149AB857EE76645EDED81.jpg	y	음료	음료
6010351	아임리얼)딸기190ml	아무것도 첨가하지 않고 딸기 100% 생과일을 그대로 담았습니다	870	2900	http://bgf-cu.xcache.kinxcdn.com/product/8801114117477.jpg	y	음료	음료
6010352	아임리얼)키위190	아임리얼)키위190	870	2900	http://cdn2.bgfretail.com/bgfbrand/files/product/2028AF1CD7D94703BA4A2D8D92ADB9E3.jpg	y	음료	음료
6010353	아임리얼)토마토190ml	토마토를 아무것도 첨가하지 않고 100% 생과일 그대로 담았습니다	870	2900	http://bgf-cu.xcache.kinxcdn.com/product/8801114117453.jpg	y	음료	음료
6010354	로엔)팁코브로콜리주스	로엔)팁코브로콜리주스	450	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/81CA41DFBD6249D587241EC34393FC87.jpg	y	음료	음료
6010355	남양)프렌치카라멜병250	"프렌치카페 냉온장 가능한 병제품! 
CU단독 출시! "	540	1800	http://cdn2.bgfretail.com/bgfbrand/files/product/831B1E23F47C4C2CBB5068B77701B488.jpg	y	음료	음료
6010356	남양)프렌치카페병250	"프렌치카페 냉온장 가능한 병제품! 
CU단독 출시! "	540	1800	http://cdn2.bgfretail.com/bgfbrand/files/product/5AFECC503ECE463A884B1A340FF4B904.jpg	y	음료	음료
6010357	PB)핫델라페아메리카노	에스프레소 추출액 샷으로 만든 정통 아메리카노 	360	1200	http://cdn2.bgfretail.com/bgfbrand/files/product/B5B962D299F7470D8DD0B58D69C51B44.jpg	y	음료	음료
6010358	PB)핫델라페헤이즐넛향 	향긋한 헤이즐넛향으로 달콤하고 부드럽게 즐기는 헤이즐넛 커피 	360	1200	http://cdn2.bgfretail.com/bgfbrand/files/product/260BE043A0ED41E59D6E1DD0CE9F46BD.jpg	y	음료	음료
6010359	PB)핫델라페생강꿀차	"벌꿀과 당침생강이 함유되어 건강함이 느껴지는 생강꿀차 
"	330	1100	http://cdn2.bgfretail.com/bgfbrand/files/product/24C798B6AE504939B9700E9F3CAB46D1.jpg	y	음료	음료
6010360	롯데)가나초코캔	가나 브랜드를 활용한 온장 가능한 CU 차별화 상품! 	300	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/9BD7E86B303544C680AB95565F59BC64.jpg	y	음료	음료
6010361	롯데)콜드오렌지250ml	롯데)콜드오렌지235ml	420	1400	http://cdn2.bgfretail.com/bgfbrand/files/product/3191E9996241468AA2439EE5C2416AA8.jpg	y	음료	음료
6010362	롯데)콜드포도250ml	롯데)콜드포도235ml	420	1400	http://cdn2.bgfretail.com/bgfbrand/files/product/89D74CC13E72442D927B6F7313D8AE0D.jpg	y	음료	음료
6010363	PB)핫델라페핫초코	코코아와 초코시럽으로 따뜻한 달콤함을 느낄 수 있는 핫초코 	330	1100	http://cdn2.bgfretail.com/bgfbrand/files/product/7708AD6340974E4DAA46F5385AEC4AC0.jpg	y	음료	음료
6010364	PB)상큼레몬녹차P	PB)상큼레몬녹차P	300	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/2340BB6D810143BA8C092E13FE069D5B.jpg	y	음료	음료
6010365	PB)복숭아녹차P	PB)복숭아녹차P	300	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/3942EB9693544DF4B8E8C04B5EA5C7F4.jpg	y	음료	음료
6010366	롯데)볼빅P500	프랑스 오베른 화산암반 지역의 생수 	480	1600	http://cdn2.bgfretail.com/bgfbrand/files/product/281FE8B9ADB04C259A23327AEB3A2100.jpg	y	음료	음료
6010367	거림)페리에자몽캔250	"전세계 점유율 1위의 페리에 탄산수 자몽향 
"	570	1900	http://cdn2.bgfretail.com/bgfbrand/files/product/9B98629544EC4EA89C5FBD875365B631.jpg	y	음료	음료
6010368	롯데)마운틴듀P400	"펩시사의 매출 2위~ 마운틴듀에 Neon 컬러 패키지를 적용한 상품. 
"	540	1800	http://cdn2.bgfretail.com/bgfbrand/files/product/C21AB560F2704667992EF178B102E140.jpg	y	음료	음료
6010369	거림)오랑지나420ml	과즙함량이 높아 프랑스,일본 등 해외에서 인기있는 오렌지탄산음료	840	2800	http://cdn2.bgfretail.com/bgfbrand/files/product/6C51722730F744BE95EFA6BF5119CF46.jpg	y	음료	음료
6010370	HEYROO미네랄워터P1L	"① PB생수의 차별화 용량(1L)
② 500ml로는 용량이 부족한 고객 강력추천 상품.6입묶음도 가볍게 들 수 있어 여성고객도 안성맞춤."	270	900	http://cdn2.bgfretail.com/bgfbrand/files/product/CCD840EAACB044AEA1AD094DD5E78C41.jpg	y	음료	음료
6010371	다논)액티비아업플레인210	기존 요거트 대비 목넘김이 더욱 가벼워져 상쾌하게 즐길수 있는 발효유	540	1800	http://bgf-cu.xcache.kinxcdn.com/product/8809274510916.jpg	y	음료	음료
6010372	코카)조지아라떼캔270ml	코카)조지아라떼캔270ml	660	2200	http://cdn2.bgfretail.com/bgfbrand/files/product/357E6B0E9BE9437B9C4F685CDA77AC54.jpg	y	음료	음료
6010373	웅진)자연은유자병180ml		330	1100	http://cdn2.bgfretail.com/bgfbrand/files/product/19316A7A694A4A0E8BBDCD8DD17F42C7.jpg	y	음료	음료
6010374	CJ)홍삼한뿌리병	홍삼이 풍부하게 함유된 건강음료	1500	5000	http://cdn2.bgfretail.com/bgfbrand/files/product/E5C507184D8044F6929C3F708424E3DE.jpg	y	음료	음료
6010375	CJ)인삼한뿌리병	인삼이 풍부하게 함유된 건강음료	1200	4000	http://cdn2.bgfretail.com/bgfbrand/files/product/B2022B6B26A643E5881821393D8466F9.jpg	y	음료	음료
6010376	CJ)한뿌리마병		750	2500	http://cdn2.bgfretail.com/bgfbrand/files/product/AF6E57AB47DF47749911A62179BB7E5F.jpg	y	음료	음료
6010377	롯데)트레비레몬P500ml	"① 칼로리 / 트랜스지방 / 당 제로인 건강지향 탄산수(레몬향 첨가)
② 최근 다이어트 건강을 생각하는 소비자가 늘어나면서 탄산수 시장 지속적인 성장세"	480	1600	http://bgf-cu.xcache.kinxcdn.com/product/8801056055202.jpg	y	음료	음료
6010378	롯데)트레비라임P500ml	"① 라임향이 첨가된 칼로리 '0'의 국산 탄산수
② 최근 탄산수 시장의 지속적인 성장"	480	1600	http://bgf-cu.xcache.kinxcdn.com/product/8801056055189.jpg	y	음료	음료
